comp_id,amort,curr_assets,curr_liab,extra_exp,extra_inc,extra_profit_loss,fixed_assets,inc_bef_tax,intang_assets,inventories,liq_assets,material_exp,personnel_exp,profit_loss_year,sales,share_eq,subscribed_cap,tang_assets,balsheet_flag,balsheet_length,balsheet_notfullyear,founded_year,ceo_count,foreign,female,birth_year,inoffice_days,nace_main,ind2,ind,urban_m,labor_avg,fechado,log_sales,company_age,gender_female,gender_male,gender_mix,origin_Domestic,origin_Foreign,origin_mix,region_m_Central,region_m_East,region_m_West
4046531072.0,0.0,9648.1484375,1166.6666259765625,0.0,0.0,0.0,0.0,5592.5927734375,0.0,0.0,9277.77734375,4011.111083984375,285.1851806640625,5033.33349609375,10033.3330078125,8451.8515625,148.1481475830078,0.0,0.0,365.0,0.0,2006.0,1.6881839933949259,0.49864539592169327,0.4959685853324811,1962.3057624040862,2304.52200010643,2899.0,28.0,2.0,1.0,0.042673046021537486,0.0,9.21366812962492,6.0,1,0,0,1,0,0,1,0,0
4099846656.0,0.0,12914.814453125,5903.70361328125,0.0,0.0,0.0,46974.07421875,-4577.77783203125,0.0,7959.25927734375,3022.22216796875,72548.1484375,16577.77734375,-4644.4443359375,81081.484375,35544.4453125,14074.07421875,46974.07421875,0.0,365.0,0.0,2000.0,1.0,0.0,0.0,1957.0,4842.0,5610.0,56.0,3.0,3.0,0.1666666716337204,0.0,11.303209907934123,12.0,0,1,0,1,0,0,1,0,0
4100890880.0,0.0,3018.5185546875,1440.74072265625,0.0,0.0,0.0,0.0,-274.0740661621094,0.0,0.0,425.9259338378906,15625.92578125,1788.888916015625,-274.0740661621094,17177.77734375,1577.77783203125,1851.851806640625,0.0,0.0,306.0,1.0,2012.0,1.0,0.0,0.0,1972.0,1322.0,5610.0,56.0,3.0,3.0,0.0833333358168602,0.0,9.75137181253242,0.0,0,1,0,1,0,0,0,1,0
4114216960.0,0.0,13218.5185546875,2570.370361328125,0.0,0.0,0.0,0.0,1111.111083984375,0.0,0.0,13218.5185546875,9729.6298828125,0.0,1000.0,10840.7412109375,2851.851806640625,1851.851806640625,0.0,0.0,365.0,0.0,2011.0,1.0,0.0,0.0,1970.0,1826.0,5630.0,56.0,3.0,1.0,0.17125014435520514,0.0,9.291066650048768,1.0,0,1,0,1,0,0,1,0,0
4148246272.0,222.22222900390625,172181.484375,302837.03125,0.0,0.0,0.0,8214.814453125,-114659.2578125,8214.814453125,51140.7421875,50985.18359375,44337.03515625,10281.4814453125,-114688.890625,25522.22265625,-122988.890625,37037.03515625,0.0,0.0,365.0,0.0,2009.0,1.0,1.0,0.0,1964.4965487260104,1605.0,2751.0,27.0,2.0,3.0,0.0833333358168602,0.0,10.147304828346847,3.0,0,1,0,0,1,0,1,0,0
4165983232.0,0.0,1270.370361328125,6781.4814453125,0.0,0.0,0.0,0.0,-7025.92578125,0.0,659.25927734375,588.888916015625,11848.1484375,2974.073974609375,-7040.74072265625,7866.66650390625,-5511.111328125,1851.851806640625,0.0,0.0,365.0,0.0,2011.0,1.0,0.0,1.0,1971.578607881429,381.0,5630.0,56.0,3.0,2.0,0.0833333358168602,0.0,8.970389681655709,1.0,1,0,0,1,0,0,0,0,1
4170017024.0,4959.25927734375,23707.408203125,3559.25927734375,0.0,0.0,0.0,5025.92578125,-7162.962890625,0.0,1644.4444580078125,15296.2958984375,19066.666015625,5292.5927734375,-7188.888671875,23562.962890625,22507.408203125,3703.70361328125,5025.92578125,0.0,365.0,0.0,1994.0,1.0,0.0,0.0,1952.782159319685,6526.0,2630.0,26.0,2.0,1.0,0.0833333358168602,0.0,10.067431389222866,18.0,0,1,0,1,0,0,1,0,0
4181821184.0,0.0,477.77777099609375,12159.2587890625,0.0,0.0,0.0,0.0,-10092.5927734375,0.0,366.6666564941406,48.14814758300781,27318.517578125,3651.851806640625,-10092.5927734375,20644.4453125,-11681.4814453125,1851.851806640625,0.0,0.0,365.0,0.0,2011.0,2.0,0.0,1.0,1955.5,852.5,5630.0,56.0,3.0,2.0,0.0833333358168602,1.0,9.935201570073556,1.0,1,0,0,1,0,0,1,0,0
4201394688.0,911.111083984375,9333.3330078125,99500.0,46637.03515625,51633.33203125,4996.29638671875,30240.740234375,-57477.77734375,0.0,1585.1851806640625,1992.5926513671875,86425.9296875,31251.8515625,-57659.2578125,65696.296875,-204074.078125,11111.111328125,30240.740234375,0.0,365.0,0.0,1998.0,2.0,0.0,0.0,1943.0,3784.5,5610.0,56.0,3.0,1.0,0.6666666865348816,1.0,11.092797838728933,14.0,0,1,0,1,0,0,1,0,0
4253576704.0,181.48147583007807,1466.6666259765625,2037.0369873046875,0.0,0.0,0.0,0.0,-2422.22216796875,0.0,925.9259033203124,318.5185241699219,5488.888671875,1033.3333740234375,-2422.22216796875,4281.4814453125,-570.370361328125,1851.851806640625,0.0,0.0,87.0,1.0,2012.0,1.0,0.0,1.0,1988.0,764.0,5630.0,56.0,3.0,2.0,0.0833333358168602,0.0,8.362054360768312,0.0,1,0,0,1,0,0,1,0,0
4331925504.0,1437.0369873046875,3400.0,32633.333984375,0.0,0.0,0.0,10988.888671875,-18066.666015625,0.0,0.0,3.70370364189148,30451.8515625,13855.5556640625,-18066.666015625,28129.62890625,-18244.4453125,1851.851806640625,10988.888671875,0.0,365.0,0.0,2011.0,1.0,0.0,0.0,1974.0,645.0,5630.0,56.0,3.0,2.0,0.1203703731298446,0.0,10.244578709297704,1.0,0,1,0,1,0,0,0,1,0
4345526784.0,129.62962341308594,2600.0,15225.92578125,0.0,0.0,0.0,0.0,-14044.4443359375,0.0,0.0,1933.3333740234373,27033.333984375,30488.888671875,-14129.6298828125,44829.62890625,-12381.4814453125,1888.888916015625,0.0,0.0,365.0,0.0,2011.0,1.622818703788795,0.49912235297062996,0.49506174876822584,1969.1984024197395,1350.9247128143325,5610.0,56.0,3.0,3.0,0.7592592835426331,1.0,10.71062455931576,1.0,1,0,0,1,0,0,0,0,1
4367601664.0,0.0,274.0740661621094,23085.185546875,0.0,0.0,0.0,0.0,-12288.888671875,0.0,0.0,274.0740661621094,14429.6298828125,7781.4814453125,-12288.888671875,9922.22265625,-22811.111328125,1851.851806640625,0.0,0.0,365.0,0.0,2011.0,1.0,0.0,0.0,1970.0,1272.0,5610.0,56.0,3.0,1.0,0.1458333432674408,0.0,9.202532233271372,1.0,0,1,0,1,0,0,1,0,0
4463591936.0,4125.92578125,1851.851806640625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1851.851806640625,0.0,16970.37109375,0.0,21677.77734375,1851.851806640625,1851.851806640625,0.0,0.0,365.0,0.0,2010.0,1.0,1.0,0.0,1966.9581975821568,2432.0,5630.0,56.0,3.0,3.0,0.3072030232149672,0.0,9.9840429292532,2.0,0,1,0,0,1,0,0,0,1
4522983936.0,0.0,5355.5556640625,5318.5185546875,0.0,0.0,0.0,0.0,19629.62890625,0.0,0.0,1948.148193359375,144.44444274902344,281.4814758300781,0.0,20507.408203125,37.03703689575195,37.03703689575195,0.0,0.0,365.0,0.0,1998.0,1.0,0.0,0.0,1976.0,6424.0,5630.0,56.0,3.0,3.0,0.15164057070885384,0.0,9.9285414756082,14.0,0,1,0,1,0,0,1,0,0
4529135104.0,203.7037048339844,7844.4443359375,3107.407470703125,0.0,0.0,0.0,0.0,-5588.888671875,0.0,0.0,3329.629638671875,6348.14794921875,285.1851806640625,-5681.4814453125,1881.4814453125,4740.74072265625,111.1111068725586,0.0,0.0,365.0,0.0,1995.0,1.6759079868231197,0.5020831871203494,0.49848031933799053,1958.9407735813156,3740.242705139186,2712.0,27.0,2.0,2.0,0.0833333358168602,1.0,7.539814748338573,17.0,1,0,0,1,0,0,1,0,0
4557486080.0,481.4814758300781,3311.111083984375,1248.148193359375,0.0,0.0,0.0,1896.2962646484373,-21581.482421875,0.0,1481.4814453125,77.77777862548828,46088.890625,9537.037109375,-21581.482421875,34796.296875,-24051.8515625,1851.851806640625,1896.2962646484373,0.0,365.0,0.0,2009.0,1.0,0.0,0.0,1976.0,310.0,5630.0,56.0,3.0,3.0,0.1666666716337204,0.0,10.457266248462515,3.0,0,1,0,1,0,0,1,0,0
4562480128.0,0.0,2511.111083984375,9874.07421875,0.0,0.0,0.0,0.0,-9214.814453125,0.0,0.0,40.74074172973633,12111.111328125,2459.25927734375,-9214.814453125,5355.5556640625,-7362.962890625,1851.851806640625,0.0,0.0,365.0,0.0,2011.0,1.0,0.0,0.0,1993.0,1008.0,5610.0,56.0,3.0,1.0,0.0833333358168602,0.0,8.585889742963104,1.0,0,1,0,1,0,0,1,0,0
4590632960.0,1700.0,3070.370361328125,8400.0,0.0,0.0,0.0,8740.7412109375,-7018.5185546875,0.0,2803.70361328125,266.6666564941406,8225.92578125,2370.370361328125,-7029.62939453125,5277.77783203125,3411.111083984375,1851.851806640625,8740.7412109375,0.0,365.0,0.0,2010.0,1.0,1.0,0.0,1969.7664276240512,1204.0,5610.0,56.0,3.0,1.0,0.2976190447807312,1.0,8.571260422966118,2.0,0,1,0,0,1,0,1,0,0
4759821824.0,96.29629516601561,3355.5556640625,20788.888671875,0.0,0.0,0.0,303.7037048339844,-15096.2958984375,0.0,1303.7037353515625,637.0370483398438,55814.81640625,27792.591796875,-15214.814453125,72229.6328125,-17588.888671875,1851.851806640625,303.7037048339844,0.0,365.0,0.0,2007.0,2.0,0.0,0.0,1974.0,2548.0,5610.0,56.0,3.0,2.0,0.1481481492519378,0.0,11.187605667444819,5.0,0,1,0,1,0,0,0,1,0
4860572672.0,414.8148193359375,6655.5556640625,4622.22216796875,0.0,0.0,0.0,0.0,74.0740737915039,0.0,5388.888671875,644.4444580078125,77396.296875,15648.1484375,22.22222137451172,91614.8125,2033.3333740234373,1851.851806640625,0.0,0.0,365.0,0.0,2011.0,2.0,0.0,0.0,1962.0,197.5,5610.0,56.0,3.0,2.0,0.1190476194024086,1.0,11.425348246104093,1.0,0,1,0,1,0,0,1,0,0
4948328448.0,59.25925827026367,3892.592529296875,7133.33349609375,0.0,0.0,0.0,0.0,385.1851806640625,0.0,285.1851806640625,3607.407470703125,16933.333984375,10944.4443359375,362.96295166015625,28711.111328125,-3277.77783203125,1851.851806640625,0.0,0.0,365.0,0.0,2011.0,1.0,0.0,0.0,1971.0,1524.0,5610.0,56.0,3.0,2.0,0.4249999821186065,1.0,10.265039481112897,1.0,0,1,0,1,0,0,0,1,0
4999443456.0,648.1481323242188,23122.22265625,45559.2578125,0.0,0.0,0.0,4140.74072265625,-5370.37060546875,0.0,18966.666015625,1600.0,23848.1484375,7285.18505859375,-5381.4814453125,27677.77734375,-18296.296875,66.66666412353516,4140.74072265625,0.0,365.0,0.0,1992.0,1.0,0.0,1.0,1959.0,310.0,5610.0,56.0,3.0,3.0,0.108333334326744,0.0,10.2283851082326,20.0,1,0,0,1,0,0,0,1,0
5038461440.0,0.0,15570.3701171875,58677.77734375,0.0,0.0,0.0,0.0,-47651.8515625,0.0,3155.5556640625,5870.37060546875,107392.59375,63370.37109375,-47725.92578125,125229.6328125,-44066.66796875,1851.851806640625,0.0,0.0,365.0,0.0,2010.0,1.0,0.0,0.0,1969.0,1143.0,5630.0,56.0,3.0,2.0,0.7916666865348816,0.0,11.737904393448853,2.0,0,1,0,1,0,0,0,1,0
5078920704.0,2277.77783203125,23337.037109375,9537.037109375,0.0,0.0,0.0,281.4814758300781,429.629638671875,281.4814758300781,0.0,3.70370364189148,6100.0,7466.66650390625,385.1851806640625,17644.4453125,14081.4814453125,11111.111328125,0.0,0.0,365.0,0.0,2005.0,1.0,0.0,0.0,1962.089158392571,2673.0,3312.0,33.0,2.0,3.0,0.0833333358168602,0.0,9.778176299656055,7.0,0,1,0,1,0,0,0,1,0
5108249600.0,8618.5185546875,6903.70361328125,47751.8515625,0.0,0.0,0.0,9333.3330078125,-21151.8515625,0.0,0.0,6903.70361328125,98722.21875,20933.333984375,-21151.8515625,105692.59375,-31514.814453125,1851.851806640625,9333.3330078125,0.0,365.0,0.0,2009.0,1.0,0.0,0.0,1976.0,1413.0,5610.0,56.0,3.0,1.0,0.4880952537059784,0.0,11.56829010081306,3.0,0,1,0,1,0,0,1,0,0
5134830592.0,837.0370483398436,36129.62890625,10559.2587890625,0.0,0.0,0.0,3914.814697265625,-11192.5927734375,0.0,32355.5546875,333.3333435058594,53866.66796875,20162.962890625,-11322.22265625,63692.59375,-1922.22216796875,3703.70361328125,3914.814697265625,0.0,365.0,0.0,2000.0,1.0,0.0,0.0,1976.0,4635.0,5630.0,56.0,3.0,3.0,0.25,0.0,11.061823567139736,12.0,0,1,0,1,0,0,1,0,0
5214509056.0,92.59259033203124,7748.14794921875,22511.111328125,0.0,0.0,0.0,4240.74072265625,-9759.2587890625,0.0,4174.07421875,1722.22216796875,8177.77783203125,9033.3330078125,-9766.6669921875,10074.07421875,-10522.22265625,11111.111328125,4240.74072265625,0.0,365.0,0.0,2006.0,1.0,0.0,0.0,1963.0,2895.0,5610.0,56.0,3.0,1.0,0.125,1.0,9.217720493635019,6.0,0,1,0,1,0,0,1,0,0
5239010816.0,1229.629638671875,2840.74072265625,13400.0,0.0,0.0,0.0,3537.037109375,-6070.37060546875,0.0,2303.70361328125,496.2962951660156,3385.185302734375,5459.25927734375,-6077.77783203125,4640.74072265625,-7022.22216796875,5555.5556640625,3537.037109375,0.0,365.0,0.0,2009.0,1.0,0.0,0.0,1967.991223926286,2048.0,5610.0,56.0,3.0,2.0,0.2123366391874195,0.0,8.442629270982932,3.0,0,1,0,1,0,0,0,1,0
5250519040.0,1396.2962646484375,181644.4375,333874.0625,0.0,0.0,0.0,1455.5555419921875,-56088.890625,155.55555725097656,113911.109375,1592.5926513671875,736803.6875,68885.1875,-56088.890625,753370.375,-174618.515625,11111.111328125,1300.0,0.0,365.0,0.0,2003.0,2.0,0.0,0.5,1979.5,2441.0,5610.0,56.0,3.0,2.0,0.6666666865348816,1.0,13.53231225172552,9.0,0,0,1,1,0,0,1,0,0
5260769792.0,1196.2962646484375,7122.22216796875,24729.62890625,0.0,0.0,0.0,7981.4814453125,-36707.40625,144.44444274902344,3481.4814453125,548.1481323242188,65496.296875,42996.296875,-36851.8515625,73081.484375,-67388.890625,1851.851806640625,7837.037109375,0.0,365.0,0.0,2010.0,1.0,0.0,0.0,1953.0,1798.0,5510.0,55.0,3.0,2.0,0.7361111044883728,0.0,11.199330321930438,2.0,0,1,0,1,0,0,0,1,0
5287770112.0,0.0,3422.22216796875,12070.3701171875,0.0,0.0,0.0,0.0,-30866.666015625,0.0,574.0740966796875,251.8518524169922,56866.66796875,19251.8515625,-30866.666015625,45251.8515625,-49981.48046875,1851.851806640625,0.0,0.0,365.0,0.0,2011.0,1.0,0.0,1.0,1982.0,1300.0,5610.0,56.0,3.0,3.0,0.25,0.0,10.71999886679922,1.0,1,0,0,1,0,0,0,1,0
5295003648.0,900.0,4174.07421875,122.22222137451172,0.0,0.0,0.0,1314.8148193359375,-611.111083984375,0.0,0.0,4055.5556640625,981.4815063476561,0.0,-611.111083984375,1259.25927734375,5292.5927734375,37.03703689575195,1314.8148193359375,0.0,365.0,0.0,1993.0,1.0,0.0,0.0,1956.0,1994.0,3320.0,33.0,2.0,3.0,0.06225896794702801,0.0,7.138278951955183,19.0,0,1,0,1,0,0,0,1,0
5333910528.0,11011.111328125,19233.333984375,164811.109375,0.0,0.0,0.0,108448.1484375,-10888.888671875,0.0,0.0,13870.3701171875,10122.22265625,22.22222137451172,-10911.111328125,2685.185302734375,-37337.03515625,1851.851806640625,108448.1484375,0.0,365.0,0.0,2007.0,1.0,0.0,1.0,1946.0,2018.0,5510.0,55.0,3.0,1.0,0.0833333358168602,0.0,7.895505018615376,5.0,1,0,0,1,0,0,1,0,0
5407235072.0,0.0,577.7777709960938,17407.408203125,0.0,0.0,0.0,0.0,-12440.7412109375,0.0,0.0,18.518518447875977,10755.5556640625,7200.0,-12444.4443359375,5514.81494140625,-16829.62890625,1851.851806640625,0.0,0.0,365.0,0.0,2011.0,1.0,0.0,0.0,1988.0,696.0,5630.0,56.0,3.0,2.0,0.2129629701375961,1.0,8.615193375622564,1.0,0,1,0,1,0,0,1,0,0
5448299520.0,0.0,2666.666748046875,240.74073791503903,0.0,0.0,0.0,0.0,637.0370483398438,0.0,825.9259033203125,1840.74072265625,1529.629638671875,40.74074172973633,574.0740966796875,2281.4814453125,2425.926025390625,1851.851806640625,0.0,0.0,304.0,1.0,2012.0,1.5974618712145237,0.49796770051489003,0.4986664728815593,1970.2731393124652,983.4948942984338,5630.0,56.0,3.0,1.0,0.2017074222582927,0.0,7.7325802676639945,0.0,1,0,0,1,0,0,1,0,0
5517077504.0,1403.7037353515625,29625.92578125,12155.5556640625,0.0,0.0,0.0,3762.962890625,3814.814697265625,633.3333129882812,0.0,19822.22265625,146603.703125,281.4814758300781,0.0,154877.78125,21314.814453125,1851.851806640625,3129.629638671875,0.0,365.0,0.0,1991.0,1.0,0.0,0.0,1944.0,4671.0,2821.0,28.0,2.0,2.0,0.09423657189511164,0.0,11.95039157680087,21.0,0,1,0,1,0,0,1,0,0
5539974144.0,174.07408142089844,1866.6666259765625,13462.962890625,0.0,0.0,0.0,0.0,-13448.1484375,0.0,655.5555419921875,1211.111083984375,27959.259765625,22337.037109375,-13448.1484375,37218.51953125,-11596.2958984375,1851.851806640625,0.0,0.0,349.0,1.0,2012.0,1.0,0.0,1.0,1977.0,734.0,5610.0,56.0,3.0,2.0,0.3148148357868194,1.0,10.52456175324314,0.0,1,0,0,1,0,0,1,0,0
5618185728.0,88.88888549804686,2177.77783203125,3918.5185546875,0.0,13037.037109375,13037.037109375,0.0,696.2963256835938,0.0,1525.9259033203125,214.8148193359375,72696.296875,8237.037109375,481.4814758300781,71759.2578125,-34425.92578125,185.1851806640625,0.0,0.0,365.0,0.0,2006.0,1.0,0.0,0.0,1976.0,2339.0,5630.0,56.0,3.0,2.0,0.1944444477558136,0.0,11.181072154044019,6.0,0,1,0,1,0,0,0,0,1
5653304832.0,825.9259033203125,9281.4814453125,32025.92578125,0.0,0.0,0.0,1548.148193359375,-23048.1484375,0.0,4622.22216796875,1233.3333740234375,73100.0,20059.259765625,-23048.1484375,71222.21875,-21196.296875,1851.851806640625,1548.148193359375,0.0,353.0,1.0,2012.0,1.592364018848869,0.4985653477123196,0.4970763790541499,1970.000741355681,1102.1555533906794,5630.0,56.0,3.0,2.0,0.2592592537403106,0.0,11.173560109814636,0.0,1,0,0,1,0,0,0,1,0
5660100096.0,1622.22216796875,33385.18359375,108022.21875,0.0,692.5925903320312,692.5925903320312,6296.29638671875,-23433.333984375,0.0,20496.296875,62.96296310424805,43925.92578125,8585.185546875,-23466.666015625,33340.7421875,-103981.4765625,1851.851806640625,6296.29638671875,0.0,365.0,0.0,2009.0,2.0,0.0,0.5,1968.0,1366.0,5610.0,56.0,3.0,1.0,0.2291666716337204,0.0,10.414535417229775,3.0,0,0,1,1,0,0,1,0,0
5668997120.0,125.9259262084961,6507.4072265625,14425.92578125,0.0,0.0,0.0,259.2592468261719,-5122.22216796875,0.0,3059.25927734375,1129.629638671875,45551.8515625,12596.2958984375,-5229.62939453125,53574.07421875,-7659.25927734375,925.9259033203124,259.2592468261719,0.0,365.0,0.0,2010.0,1.0,0.0,1.0,1971.0,1671.0,5610.0,56.0,3.0,2.0,0.0902777835726738,1.0,10.888820540094482,2.0,1,0,0,1,0,0,0,0,1
5671219200.0,0.0,2081.4814453125,3470.370361328125,0.0,0.0,0.0,0.0,-4011.111083984375,0.0,0.0,7.407407283782959,940.74072265625,6070.37060546875,-4018.5185546875,3222.22216796875,-7329.62939453125,37.03703689575195,0.0,0.0,365.0,0.0,1994.0,1.0,0.0,0.0,1955.0,1789.0,2630.0,26.0,2.0,3.0,0.09301426562974635,1.0,8.077826514795108,18.0,0,1,0,1,0,0,1,0,0
5675563520.0,0.0,1459.25927734375,9418.5185546875,0.0,0.0,0.0,0.0,-12644.4443359375,0.0,796.2963256835938,111.1111068725586,8022.22216796875,9237.037109375,-12651.8515625,4648.14794921875,-13348.1484375,1851.851806640625,0.0,0.0,365.0,0.0,2009.0,1.0,0.0,1.0,1966.0,1639.0,5629.0,56.0,3.0,3.0,0.118055559694767,0.0,8.444224128752087,3.0,1,0,0,1,0,0,1,0,0
5787933696.0,307.40740966796875,1962.9630126953125,12114.814453125,0.0,0.0,0.0,0.0,-12003.7041015625,0.0,381.4814758300781,1581.4814453125,41422.22265625,17396.296875,-12003.7041015625,47340.7421875,-10151.8515625,1851.851806640625,0.0,0.0,365.0,0.0,2011.0,1.0,0.0,0.0,1987.0,744.0,5610.0,56.0,3.0,2.0,0.3083333373069763,1.0,10.765126560754544,1.0,0,1,0,1,0,0,0,1,0
5798150144.0,51333.33203125,446311.125,299225.9375,0.0,0.0,0.0,819651.875,29129.62890625,20177.77734375,68240.7421875,39625.92578125,645229.625,149385.1875,26218.517578125,787288.875,500329.625,8925.92578125,799474.0625,0.0,365.0,0.0,1993.0,1.0,0.0,0.0,1949.0,4051.0,2825.0,28.0,2.0,3.0,1.7430555820465088,0.0,13.576350518499877,19.0,0,1,0,1,0,0,1,0,0
5853508096.0,1351.851806640625,92.59259033203124,14229.6298828125,0.0,0.0,0.0,659.25927734375,-15329.6298828125,0.0,0.0,92.59259033203124,17251.8515625,14292.5927734375,-15329.6298828125,17596.296875,-13477.77734375,1851.851806640625,659.25927734375,0.0,322.0,1.0,2012.0,1.0,0.0,0.0,1968.3297324770524,1768.0,5610.0,56.0,3.0,2.0,0.3333333432674408,0.0,9.775443754058497,0.0,0,1,0,1,0,0,0,1,0
5861407232.0,12318.5185546875,17485.185546875,21114.814453125,0.0,0.0,0.0,8929.6298828125,11892.5927734375,0.0,3222.22216796875,229.62962341308597,91788.890625,31851.8515625,10703.7041015625,142529.625,5300.0,1851.851806640625,8929.6298828125,0.0,365.0,0.0,2009.0,1.0,0.0,0.0,1957.0,1433.0,5630.0,56.0,3.0,3.0,0.5069444179534912,1.0,11.867305151820569,3.0,0,1,0,1,0,0,1,0,0
5935468032.0,0.0,13551.8515625,1155.5555419921875,0.0,10348.1484375,10348.1484375,0.0,192.59259033203125,0.0,3833.333251953125,8662.962890625,21870.37109375,0.0,174.07408142089844,12455.5556640625,12396.2958984375,12222.22265625,0.0,0.0,365.0,0.0,1990.0,1.0,1.0,0.0,1968.464218922733,1526.0,5610.0,56.0,3.0,1.0,0.18357146582738276,0.0,9.429922040435562,22.0,0,1,0,0,1,0,1,0,0
5965276672.0,403.7037048339844,1618.5185546875,1692.5926513671875,0.0,0.0,0.0,0.0,-18296.296875,0.0,1577.77783203125,40.74074172973633,18674.07421875,10496.2958984375,-18296.296875,11277.77734375,-74.0740737915039,1851.851806640625,0.0,0.0,304.0,1.0,2012.0,1.0,0.0,1.0,1987.0,1069.0,5630.0,56.0,3.0,3.0,0.1666666716337204,0.0,9.330589461642537,0.0,1,0,0,1,0,0,0,0,1
5990637056.0,85.18518829345703,48.14814758300781,48792.59375,0.0,0.0,0.0,0.0,-14362.962890625,0.0,0.0,48.14814758300781,16229.6298828125,11537.037109375,-14385.185546875,15900.0,-48744.4453125,11111.111328125,0.0,0.0,365.0,0.0,2007.0,2.0,0.0,0.0,1973.0,1680.5,5610.0,56.0,3.0,1.0,0.173611119389534,0.0,9.674074388208323,5.0,0,1,0,1,0,0,1,0,0
6006767104.0,0.0,6381.4814453125,19662.962890625,0.0,0.0,0.0,0.0,-6414.81494140625,0.0,6381.4814453125,0.0,5833.33349609375,6414.81494140625,-6414.81494140625,5833.33349609375,-13281.4814453125,259.2592468261719,0.0,0.0,365.0,0.0,1997.0,1.0,0.0,0.0,1959.7340209525285,5843.0,5610.0,56.0,3.0,3.0,0.0833333358168602,0.0,8.671343899145281,15.0,0,1,0,1,0,0,0,0,1
6140994560.0,0.0,548.1481323242188,7985.18505859375,0.0,0.0,0.0,0.0,-18774.07421875,0.0,0.0,533.3333129882812,18125.92578125,6444.4443359375,-18781.482421875,18022.22265625,-25251.8515625,1851.851806640625,0.0,0.0,365.0,0.0,2008.0,1.0,0.0,0.0,1966.0,3233.0,5610.0,56.0,3.0,2.0,0.1944444477558136,0.0,9.799360867410153,4.0,0,1,0,1,0,0,1,0,0
6190520832.0,229.62962341308597,8403.7041015625,52303.703125,0.0,0.0,0.0,1225.9259033203125,-20188.888671875,0.0,0.0,0.0,35407.40625,22388.888671875,-20262.962890625,37674.07421875,-42674.07421875,11111.111328125,1225.9259033203125,0.0,291.0,1.0,2001.0,1.0,0.0,1.0,1970.1981989150809,942.0,5610.0,56.0,3.0,3.0,0.4861111044883728,1.0,10.536727450365971,11.0,1,0,0,1,0,0,1,0,0
6231250944.0,388.8888854980469,2614.814697265625,9377.77734375,0.0,0.0,0.0,6992.5927734375,-2459.25927734375,0.0,1425.9259033203125,751.8518676757811,22474.07421875,11374.07421875,-2485.185302734375,32555.5546875,229.62962341308597,11.11111068725586,6992.5927734375,0.0,365.0,0.0,1996.0,2.0,0.0,0.0,1968.5,5828.5,5610.0,56.0,3.0,2.0,0.1666666716337204,0.0,10.390703283999162,16.0,0,1,0,1,0,0,0,1,0
6421829632.0,3.70370364189148,13325.92578125,52359.2578125,0.0,0.0,0.0,0.0,-30007.408203125,0.0,1911.111083984375,1100.0,30503.703125,15374.07421875,-30029.62890625,15885.185546875,-39033.33203125,1851.851806640625,0.0,0.0,365.0,0.0,2010.0,1.0,0.0,0.0,1983.0,1051.0,5610.0,56.0,3.0,2.0,0.0833333358168602,1.0,9.673142227269645,2.0,0,1,0,1,0,0,0,0,1
6433886208.0,3677.77783203125,7459.25927734375,5648.14794921875,0.0,0.0,0.0,2448.148193359375,-16529.62890625,0.0,0.0,2388.888916015625,44077.77734375,31670.37109375,-16648.1484375,67103.703125,3840.74072265625,11111.111328125,2448.148193359375,0.0,365.0,0.0,2002.0,2.0,1.0,0.0,1965.8911220681716,945.5,3319.0,33.0,2.0,1.0,0.7152777910232544,0.0,11.113994509588975,10.0,0,1,0,0,1,0,1,0,0
6648671744.0,0.0,16814.814453125,15211.111328125,0.0,0.0,0.0,0.0,-21422.22265625,0.0,5548.14794921875,81.48148345947266,14355.5556640625,21366.666015625,-21448.1484375,14300.0,1603.7037353515625,11111.111328125,0.0,0.0,365.0,0.0,2007.0,2.0,0.0,0.0,1966.0,2199.5,5610.0,56.0,3.0,2.0,0.1805555522441864,1.0,9.568014816247999,5.0,0,1,0,1,0,0,1,0,0
6672276992.0,0.0,6251.85205078125,36837.03515625,0.0,0.0,0.0,0.0,-10259.2587890625,0.0,1640.74072265625,174.07408142089844,10751.8515625,10188.888671875,-10255.5556640625,14192.5927734375,-30585.185546875,1851.851806640625,0.0,0.0,365.0,0.0,2009.0,1.0,0.0,0.0,1961.0,1480.0,5610.0,56.0,3.0,3.0,0.1666666716337204,0.0,9.560475471816718,3.0,0,1,0,1,0,0,0,1,0
6714997760.0,807.4074096679686,577.7777709960938,2877.77783203125,0.0,0.0,0.0,0.0,-4151.85205078125,0.0,0.0,11.11111068725586,4311.111328125,2803.70361328125,-4151.85205078125,3770.370361328125,-2300.0,1851.851806640625,0.0,0.0,177.0,1.0,2012.0,1.0,0.0,0.0,1954.0,880.0,5610.0,56.0,3.0,1.0,0.0833333358168602,0.0,8.234928514695993,0.0,0,1,0,1,0,0,1,0,0
6823228928.0,0.0,5762.962890625,6488.888671875,0.0,0.0,0.0,0.0,-9614.814453125,0.0,3251.851806640625,407.4074096679688,9559.2587890625,4881.4814453125,-9614.814453125,5562.962890625,-725.9259033203125,1851.851806640625,0.0,0.0,160.0,1.0,2012.0,1.5279133658403943,0.4997766159724592,0.4972778443187411,1970.6925260040268,821.9897276337724,5610.0,56.0,3.0,3.0,0.0833333358168602,0.0,8.623886139304346,0.0,1,0,0,1,0,0,0,1,0
